Date,Open,High,Low,Close,Volume,Adj Close
2015-10-27,44.39,44.60,43.21,43.64,7644800,40.03672
2015-10-26,45.385,45.59,44.28,44.615,7946000,40.93122
2015-10-23,45.90,46.075,45.235,45.50,9834800,41.74315
2015-10-22,44.66,45.54,44.525,45.365,8676900,41.6193
2015-10-21,44.785,45.285,44.26,44.91,5492100,41.20186
2015-10-20,44.80,44.88,43.95,44.55,5459600,40.87159
2015-10-19,45.525,45.785,44.59,44.965,5357000,41.25232
2015-10-16,45.65,46.00,45.32,45.60,5960100,41.83489
2015-10-15,45.35,45.505,44.935,45.115,5773200,41.38994
2015-10-14,44.40,45.30,44.125,44.635,5615700,40.94957
2015-10-13,44.84,45.15,43.89,44.91,7148400,41.20186
2015-10-12,45.26,45.62,44.79,45.15,5182000,41.42205
2015-10-09,45.935,46.395,45.085,45.25,8366800,41.51379
2015-10-08,45.37,45.68,44.85,45.34,6359700,41.59636
2015-10-07,44.805,46.44,44.70,45.40,13138300,41.65141
2015-10-06,43.155,44.78,42.395,44.405,9263300,40.73856
2015-10-05,42.255,43.49,42.045,42.975,10302800,39.42663
2015-10-02,40.745,41.895,40.505,41.25,8129800,37.84406
2015-10-01,40.75,41.645,40.255,40.375,8830300,37.04131
2015-09-30,39.89,40.325,39.655,40.20,8586500,36.88076
2015-09-29,38.20,39.455,38.195,39.185,8187700,35.94957
2015-09-28,39.85,40.25,38.23,38.765,8222800,35.56424
2015-09-25,40.105,41.07,40.01,40.385,8943100,36.49085
2015-09-24,40.53,40.62,39.395,39.605,10538800,35.78606
2015-09-23,39.585,40.975,39.37,40.625,8823000,36.70771
2015-09-22,41.02,41.02,39.215,39.76,9981900,35.92611
2015-09-21,40.34,41.365,40.34,40.82,6043200,36.8839
2015-09-18,41.47,41.605,40.325,40.775,16138300,36.84325
2015-09-17,42.175,42.66,41.835,41.99,5677000,37.94109
2015-09-16,41.14,42.295,41.005,42.13,6116500,38.06759
2015-09-15,39.72,41.16,39.60,40.985,8179100,37.033
2015-09-14,39.205,40.15,39.20,39.765,5563700,35.93063
2015-09-11,40.32,40.65,39.645,39.69,6124600,35.86286
2015-09-10,39.89,40.685,39.76,39.945,6352200,36.09328
2015-09-09,41.035,41.495,40.705,40.71,6356400,36.78451
