Date,Open,High,Low,Close,Volume,Adj Close
2015-08-13,58.90,59.27,58.38,58.60,1459200,56.37044
2015-08-12,59.17,59.28,57.50,57.95,1982800,55.74517
2015-08-11,60.19,60.31,59.51,59.75,1239600,57.47668
2015-08-10,59.43,60.35,59.25,60.33,1282400,58.03462
2015-08-07,59.54,59.68,59.13,59.20,1707000,56.94761
2015-08-06,59.50,59.66,59.22,59.45,1185200,57.1881
2015-08-05,59.29,59.48,59.00,59.31,2023000,57.05343
2015-08-04,59.31,59.40,58.88,59.30,1708500,57.0438
2015-08-03,58.31,59.45,58.24,59.45,1844600,57.1881
2015-07-31,56.65,58.55,56.65,58.40,2623600,56.17805
2015-07-30,56.50,56.72,55.69,56.08,1337700,53.94632
2015-07-29,55.65,56.38,55.58,56.21,1614800,54.07137
2015-07-28,55.28,55.85,55.05,55.55,1180100,53.43648
2015-07-27,55.63,55.75,54.80,54.96,1283300,52.86893
2015-07-24,56.20,56.57,55.70,55.96,1189900,53.83088
2015-07-23,57.00,57.00,56.16,56.33,1229400,54.18681
2015-07-22,56.34,56.91,56.16,56.82,1154100,54.65816
2015-07-21,56.75,56.80,56.31,56.50,1226400,54.35034
2015-07-20,56.58,57.10,56.35,56.52,1355700,54.36958
2015-07-17,56.90,56.92,56.33,56.59,1288800,54.43691
2015-07-16,56.38,56.85,56.14,56.67,1944800,54.51387
2015-07-15,55.87,56.35,55.65,56.09,1420000,53.95594
2015-07-14,55.11,55.74,55.07,55.74,1119700,53.61925
2015-07-13,55.00,55.55,54.69,55.32,1783700,53.21523
2015-07-10,54.17,54.57,53.64,54.35,2251200,52.28214
2015-07-09,51.91,53.07,51.68,52.85,1460800,50.83921
2015-07-08,51.30,52.30,51.10,51.64,1984300,49.67525
2015-07-07,52.13,52.37,51.25,51.45,2731600,49.49248
2015-07-06,51.86,52.84,51.72,52.10,1893500,50.11774
2015-07-03,53.05,53.33,52.65,53.30,1823300,51.27209
2015-07-02,53.49,53.67,53.03,53.10,1661400,51.0797
2015-07-01,52.55,53.73,52.28,53.30,2900800,51.27209
2015-06-30,52.58,53.11,51.87,51.88,3114700,49.90612
2015-06-29,51.63,54.01,51.10,52.83,3682000,50.81997
2015-06-26,54.30,55.26,53.83,55.05,2330300,52.9555
2015-06-25,54.31,55.34,54.18,54.95,2074000,52.85931
2015-06-24,54.63,55.07,54.26,54.82,2002400,52.73426
2015-06-23,55.00,55.10,54.42,54.80,1933300,52.71502
2015-06-22,53.33,54.49,53.26,54.34,2756500,52.27252
2015-06-19,51.65,52.32,51.42,52.20,3474800,50.21394
2015-06-18,50.77,51.66,50.08,51.60,2405700,49.63677
2015-06-17,51.71,51.86,50.82,50.99,1565200,49.04998
2015-06-16,50.83,51.76,50.36,51.65,1524600,49.68487
2015-06-15,51.62,51.69,51.02,51.12,1565500,49.17503
2015-06-12,52.91,53.00,51.67,52.30,1720500,50.31013
2015-06-11,52.74,53.55,52.64,53.02,1504000,51.00274
2015-06-10,52.11,53.18,51.75,52.81,1750300,50.80073
2015-06-09,52.41,52.60,51.56,52.25,2081800,50.26204
2015-06-08,53.09,53.31,52.63,52.63,1205900,50.62758
2015-06-05,53.45,53.66,52.91,53.30,1206200,51.27209
2015-06-04,53.99,54.35,52.82,53.77,1640400,51.72421
2015-06-03,54.80,55.14,54.03,54.29,2011900,52.22442
2015-06-02,54.95,55.09,54.13,54.76,1640900,52.67654
2015-06-01,54.68,55.32,54.33,54.79,1732900,52.7054
2015-05-29,55.39,55.73,54.08,54.08,2067000,52.02241
2015-05-28,56.13,56.13,54.88,55.39,1540000,53.28257
2015-05-27,55.30,56.48,55.20,56.33,1808300,54.18681
2015-05-26,55.10,55.64,54.52,55.03,1297100,52.93626
2015-05-25,55.26,55.35,54.79,55.15,218500,53.0517
2015-05-22,55.49,55.71,55.01,55.47,1131100,53.35953
2015-05-21,55.06,55.70,55.01,55.46,1281600,53.34991
2015-05-20,54.96,55.49,54.95,55.29,1388500,53.18637
2015-05-19,54.20,55.18,54.20,55.04,2875500,52.94589
2015-05-18,53.60,53.84,52.61,53.40,1185000,51.36828
2015-05-15,53.89,54.19,53.17,53.60,1691400,51.56067
2015-05-14,52.60,53.95,52.24,53.72,1672900,51.67611
2015-05-13,52.91,53.38,52.47,52.66,1574400,50.65644
2015-05-12,52.80,52.87,51.99,52.67,1876300,50.66606
2015-05-11,53.47,53.57,52.84,53.10,1647400,51.0797
2015-05-08,53.32,53.85,52.91,53.67,2176500,51.62801
2015-05-07,52.76,53.03,52.02,52.75,2839700,50.74301
2015-05-06,53.74,53.81,52.86,53.30,2469100,51.27209
2015-05-05,54.48,55.06,53.63,53.76,2952400,51.71458
2015-05-04,54.51,54.97,54.01,54.60,1442000,52.52262
2015-05-01,54.82,54.82,54.82,54.82,000,52.73426
2015-04-30,54.60,55.11,53.25,54.82,1937900,52.73426
2015-04-29,56.39,56.60,54.59,54.77,2205500,52.68616
2015-04-28,56.12,56.37,55.70,56.22,1946500,54.08099
2015-04-27,55.71,56.56,54.88,56.27,2373500,54.12909
2015-04-24,55.85,57.47,55.84,56.69,2075100,53.35952
2015-04-23,56.90,57.10,55.91,56.27,1912700,52.9642
2015-04-22,57.30,57.66,56.38,56.77,1873900,53.43483
2015-04-21,56.70,57.35,56.38,57.09,2129300,53.73603
2015-04-20,55.87,56.38,55.74,56.27,1345500,52.9642
2015-04-17,56.60,56.60,55.40,55.80,2388300,52.52181
2015-04-16,56.77,57.08,56.17,56.70,2084800,53.36894
2015-04-15,56.45,57.01,56.21,56.67,1408900,53.3407
2015-04-14,56.49,56.92,56.11,56.45,2043200,53.13363
2015-04-13,55.10,56.67,54.82,56.56,2457800,53.23716
2015-04-10,55.46,55.61,54.81,55.04,1601300,51.80646
2015-04-09,54.80,55.27,54.72,55.27,1074700,52.02295
2015-04-08,54.34,54.92,53.90,54.51,1279900,51.3076
2015-04-07,54.48,55.05,54.41,54.56,1079200,51.35466
2015-04-06,54.26,54.26,54.26,54.26,000,51.07228
2015-04-03,54.26,54.26,54.26,54.26,000,51.07228
2015-04-02,54.01,54.35,53.80,54.26,714400,51.07228
2015-04-01,53.10,54.65,52.73,54.13,1949700,50.94992
2015-03-31,54.13,54.56,53.23,53.23,2780300,50.1028
2015-03-30,54.33,54.60,54.02,54.14,1559600,50.95933
2015-03-27,54.16,54.38,53.71,54.24,1422000,51.05346
2015-03-26,54.03,54.34,53.24,54.09,1866100,50.91227
2015-03-25,55.18,55.18,54.20,54.37,1829300,51.17582
2015-03-24,54.81,55.49,54.68,55.29,1296900,52.04177
2015-03-23,55.50,55.50,54.54,54.95,1636400,51.72175
2015-03-20,54.40,55.66,54.17,55.47,2982300,52.2112
2015-03-19,54.60,55.06,54.02,54.40,1581400,51.20406
2015-03-18,54.81,54.90,53.92,54.53,1607500,51.32642
2015-03-17,54.90,54.97,53.80,54.82,1886900,51.59938
2015-03-16,54.21,55.24,54.11,54.91,1714200,51.6841
2015-03-13,54.28,54.40,53.68,54.27,1175700,51.0817
2015-03-12,54.56,54.67,53.74,54.29,1513300,51.10052
2015-03-11,54.11,54.88,53.99,54.69,1548300,51.47702
2015-03-10,54.00,54.30,53.27,53.86,1690500,50.69578
2015-03-09,53.87,54.23,53.63,54.15,1487100,50.96875
2015-03-06,53.76,54.71,53.74,54.15,2033400,50.96875
2015-03-05,53.00,53.83,52.61,53.65,1968100,50.49812
2015-03-04,52.03,52.84,51.89,52.74,1580800,49.64158
2015-03-03,52.95,53.06,51.82,52.04,1870100,48.98271
2015-03-02,52.81,53.39,52.64,53.05,1456200,49.93337
2015-02-27,53.28,53.32,52.37,53.02,2893300,49.90513
2015-02-26,52.66,53.59,52.33,53.47,1643500,50.3287
2015-02-25,53.03,53.34,52.43,52.89,1336100,49.78277
2015-02-24,52.92,53.32,52.37,53.16,1400500,50.03691
2015-02-23,53.00,53.19,52.74,52.82,1367800,49.71688
2015-02-20,52.60,53.00,52.07,52.72,2025900,49.62276
2015-02-19,52.32,52.98,51.89,52.68,1270800,49.58511
2015-02-18,52.79,52.80,52.12,52.48,1430700,49.39686
2015-02-17,52.24,52.88,51.52,52.49,1868800,49.40627
2015-02-16,51.56,53.01,51.50,52.74,2903500,49.64158
2015-02-13,51.89,52.26,51.45,51.71,2577100,48.67209
2015-02-12,50.80,51.95,50.68,51.41,2528400,48.38972
2015-02-11,51.09,51.40,50.43,51.15,1745100,48.145
2015-02-10,50.84,51.97,50.65,51.34,2960300,48.32383
2015-02-09,49.10,50.77,49.05,50.48,4283800,47.51436
2015-02-06,49.57,49.625,49.10,49.405,2180400,46.50251
2015-02-05,47.70,49.90,47.51,49.62,3901300,46.70488
2015-02-04,48.14,48.395,47.745,48.325,1607700,45.48596
2015-02-03,47.745,48.48,47.55,48.20,2257300,45.3683
2015-02-02,46.92,47.44,46.545,47.305,1625900,44.52588
2015-01-30,47.48,47.50,46.635,46.84,2574400,44.0882
2015-01-29,46.645,47.445,46.45,47.345,1793500,44.56353
2015-01-28,47.99,48.07,46.385,46.99,3163600,44.22939
2015-01-27,49.38,49.52,47.02,47.775,3896700,44.96827
2015-01-26,48.88,49.68,48.52,49.525,1894800,46.61546
2015-01-23,49.00,49.80,48.495,49.29,3126300,46.39427
2015-01-22,48.815,49.00,48.22,48.73,3336000,45.86717
2015-01-21,48.15,48.84,47.625,48.825,2338000,45.95659
2015-01-20,48.60,48.785,47.91,48.18,2430600,45.34948
2015-01-19,47.785,48.545,47.455,48.47,2167700,45.62244
2015-01-16,47.835,48.125,47.025,47.795,2961200,44.98709
2015-01-15,47.87,48.56,45.425,48.20,2766300,45.3683
2015-01-14,47.32,48.515,46.985,47.465,2467100,44.67648
2015-01-13,47.445,48.46,47.13,48.27,2169500,45.43419
2015-01-12,46.665,47.995,46.605,47.635,2374300,44.83649
2015-01-09,46.53,47.385,46.28,46.565,2024200,43.82936
2015-01-08,45.685,46.74,45.27,46.575,2107000,43.83877
2015-01-07,43.72,46.02,43.70,45.00,3580000,42.3563
2015-01-06,44.22,44.23,43.40,43.40,1592600,40.8503
2015-01-05,44.965,45.32,43.825,43.88,2148800,41.3021
2015-01-02,45.935,46.295,44.86,45.425,1233300,42.75633
2015-01-01,45.51,45.51,45.51,45.51,000,42.83634
2014-12-31,45.68,45.78,45.37,45.51,217600,42.83634
2014-12-30,45.98,46.23,45.26,45.26,740200,42.60102
2014-12-29,45.90,46.165,45.47,46.165,909400,43.45286
2014-12-26,45.985,45.985,45.985,45.985,000,43.28343
2014-12-25,45.985,45.985,45.985,45.985,000,43.28343
2014-12-24,46.35,46.40,45.975,45.985,214800,43.28343
2014-12-23,45.50,46.39,45.48,46.39,1012700,43.66464
2014-12-22,45.61,46.13,45.075,45.465,1345100,42.79398
2014-12-19,46.005,46.31,45.015,45.41,5459400,42.74221
2014-12-18,44.015,45.875,44.015,45.725,3859400,43.03871
2014-12-17,41.755,43.44,41.64,43.135,2843300,40.60086
2014-12-16,41.265,42.12,39.645,42.10,4340300,39.62667
2014-12-15,42.355,42.99,41.235,41.25,2205900,38.82661
2014-12-12,44.005,44.045,42.44,42.495,2236400,39.99846
