Date,Open,High,Low,Close,Volume,Adj Close
2015-08-10,48.10,48.395,47.565,48.33,2715600,45.6937
2015-08-07,48.095,48.37,47.84,47.875,2974200,45.2635
2015-08-06,47.91,48.49,47.80,48.095,3529900,45.4715
2015-08-05,47.00,48.77,46.905,48.17,14096000,45.5424
2015-08-04,44.815,44.85,43.975,44.645,4004400,42.2097
2015-08-03,44.76,45.02,44.585,45.00,2995900,42.5453
2015-07-31,44.805,44.94,44.135,44.80,4529600,42.3563
2015-07-30,44.355,44.715,43.97,44.58,3546000,42.1483
2015-07-29,44.73,44.89,43.89,44.12,2930200,41.7133
2015-07-28,44.08,44.84,43.935,44.475,3128000,42.049
2015-07-27,45.00,45.065,43.745,43.885,5530000,41.4912
2015-07-24,45.535,45.83,45.14,45.265,3247600,42.7959
2015-07-23,45.80,45.83,45.275,45.65,2505900,43.1599
2015-07-22,44.90,45.635,44.81,45.33,2888900,42.8573
2015-07-21,45.44,45.595,44.86,45.125,2637100,42.6635
2015-07-20,45.025,45.77,44.895,45.315,3671300,42.8432
2015-07-17,45.065,45.135,44.705,44.845,3615100,42.3988
2015-07-16,44.445,45.135,44.445,44.875,4993500,42.4272
2015-07-15,43.70,44.325,43.695,44.195,3029700,41.7843
2015-07-14,43.62,43.825,43.08,43.78,2517800,41.3919
2015-07-13,43.345,43.975,43.115,43.555,4957200,41.1792
2015-07-10,42.50,42.95,42.09,42.45,5195100,40.1344
2015-07-09,39.74,41.265,39.66,40.955,4516300,38.721
2015-07-08,39.29,40.01,39.025,39.50,5296500,37.3454
2015-07-07,40.63,40.63,39.14,39.275,5836600,37.1326
2015-07-06,41.00,41.225,39.96,40.395,6398900,38.1915
2015-07-03,42.205,42.47,41.70,41.98,3174400,39.6901
2015-07-02,43.165,43.35,42.265,42.315,3362000,40.0068
2015-07-01,42.565,43.785,42.21,42.97,6913300,40.6261
2015-06-30,41.85,42.955,41.335,41.87,6741800,39.5861
2015-06-29,42.07,42.95,41.515,42.09,7848100,39.7941
2015-06-26,43.915,44.86,43.45,44.455,3738200,42.0301
2015-06-25,43.70,44.66,43.565,44.135,6573200,41.7275
2015-06-24,44.48,44.57,43.555,44.03,5392400,41.6283
2015-06-23,44.00,44.65,43.95,44.335,6506700,41.9166
2015-06-22,43.235,44.025,42.735,43.75,8811400,41.3635
2015-06-19,42.22,42.855,42.045,42.405,5564800,40.0919
2015-06-18,41.56,42.25,40.91,42.055,6118900,39.761
2015-06-17,42.00,42.41,41.45,41.645,3689700,39.3734
2015-06-16,41.57,42.20,41.025,41.925,4919000,39.6381
2015-06-15,42.295,42.60,41.49,41.91,4407600,39.6239
2015-06-12,43.47,43.745,42.235,42.895,4635100,40.5552
2015-06-11,42.875,44.03,42.795,43.425,4829400,41.0563
2015-06-10,41.92,43.36,41.805,42.985,4235400,40.6403
2015-06-09,41.95,42.375,41.315,42.195,4120600,39.8934
2015-06-08,42.18,42.735,41.90,42.015,3801000,39.7232
2015-06-05,42.595,42.915,41.86,42.30,4724600,39.9926
2015-06-04,43.00,43.565,42.405,43.02,5026400,40.6733
2015-06-03,42.94,43.845,42.74,43.31,4934200,40.9475
2015-06-02,42.54,43.33,41.675,42.755,5851600,40.4228
2015-06-01,42.61,42.925,42.08,42.205,3850100,39.9028
2015-05-29,43.595,43.68,42.35,42.525,5190500,40.2054
2015-05-28,44.02,44.12,42.96,43.545,3577500,41.1697
2015-05-27,43.49,44.43,43.015,44.195,4162700,41.7843
2015-05-26,43.565,43.78,42.67,43.29,5286300,40.9286
2015-05-25,44.815,44.815,44.18,44.535,978800,40.9712
2015-05-22,44.615,45.035,44.41,44.75,3270800,41.169
2015-05-21,44.955,45.015,44.51,44.975,1757200,41.376
2015-05-20,44.585,45.135,44.25,45.03,2978200,41.4266
2015-05-19,44.38,44.98,44.205,44.65,3723600,41.077
2015-05-18,44.67,44.80,43.24,44.025,4354800,40.502
2015-05-15,45.395,45.64,44.39,44.65,4428100,41.077
2015-05-14,44.085,45.21,43.55,44.93,3635400,41.3346
2015-05-13,43.915,44.77,43.895,44.135,3987600,40.6032
2015-05-12,43.785,43.94,43.37,43.805,3769300,40.2996
2015-05-11,44.215,44.39,43.655,44.145,2862800,40.6124
2015-05-08,43.895,44.165,43.03,44.075,4065300,40.548
2015-05-07,42.70,43.485,42.30,43.30,6982800,39.835
2015-05-06,44.00,44.15,42.40,43.75,8086000,40.249
2015-05-05,45.785,46.26,44.625,44.765,5558000,41.1828
2015-05-04,45.045,45.95,44.505,45.325,3766300,41.6979
2015-05-01,44.705,44.705,44.705,44.705,000,41.1276
2015-04-30,45.20,45.295,44.315,44.705,6124800,41.1276
2015-04-29,46.195,46.50,45.02,45.21,3785500,41.5921
2015-04-28,46.55,46.565,45.65,46.215,3619100,42.5167
2015-04-27,46.135,46.895,45.225,46.755,3929500,43.0135
2015-04-24,45.175,46.24,45.105,45.835,4265500,42.1671
2015-04-23,45.755,45.81,44.62,45.105,4781800,41.4956
2015-04-22,45.28,45.82,44.62,45.75,4480200,42.0889
2015-04-21,46.07,46.39,44.97,45.24,4915600,41.6198
2015-04-20,45.00,45.99,44.87,45.93,3671200,42.2545
2015-04-17,45.52,46.00,44.31,44.83,5836100,41.2426
2015-04-16,46.00,46.15,45.015,45.60,4624400,41.9509
2015-04-15,45.855,46.33,45.765,46.045,2912800,42.3603
2015-04-14,46.51,46.95,45.395,45.73,4535700,42.0705
2015-04-13,46.21,46.78,46.12,46.625,2891600,42.8939
2015-04-10,46.515,46.76,45.755,46.185,3471400,42.4891
2015-04-09,46.625,46.735,46.14,46.565,3300800,42.8387
2015-04-08,46.47,46.815,46.24,46.49,3166300,42.7697
2015-04-07,46.005,46.73,45.875,46.445,3482700,42.7283
2015-04-06,45.92,45.92,45.92,45.92,000,42.2453
2015-04-03,45.92,45.92,45.92,45.92,000,42.2453
2015-04-02,45.44,46.10,45.40,45.92,2376300,42.2453
2015-04-01,44.835,46.145,44.72,45.655,4194700,42.0015
2015-03-31,45.60,45.785,44.62,44.97,4551400,41.3714
2015-03-30,45.00,45.865,44.875,45.63,4526400,41.9785
2015-03-27,44.31,44.97,44.26,44.655,3941600,41.0816
2015-03-26,44.16,44.60,43.75,44.29,4508700,40.7458
2015-03-25,44.61,45.24,44.545,44.835,4846800,41.2472
2015-03-24,43.87,45.185,43.60,44.83,5890500,41.2426
2015-03-23,43.30,43.735,43.05,43.735,4169700,40.2352
2015-03-20,42.505,43.685,42.385,43.155,9209200,39.7016
2015-03-19,42.05,42.90,41.98,42.57,4032600,39.1634
2015-03-18,42.41,42.57,41.765,42.01,4987800,38.6482
2015-03-17,42.95,43.10,41.80,42.445,4653200,39.0484
2015-03-16,42.305,42.985,42.30,42.79,4453300,39.3658
2015-03-13,42.31,42.40,41.97,42.29,2743500,38.9058
2015-03-12,41.94,42.37,41.79,42.18,3366600,38.8046
2015-03-11,41.29,42.315,41.005,42.15,5482000,38.777
2015-03-10,41.515,41.705,40.705,40.95,4405400,37.673
2015-03-09,41.51,41.865,41.22,41.575,3519000,38.248
2015-03-06,41.335,42.095,41.13,41.805,4868600,38.4596
2015-03-05,41.18,41.49,40.765,41.34,4319200,38.0318
2015-03-04,40.70,41.005,40.20,41.005,4470800,37.7236
2015-03-03,41.60,41.695,40.43,40.55,4736200,37.3051
2015-03-02,41.385,41.89,41.16,41.485,3875200,38.1652
2015-02-27,40.92,41.315,40.70,41.315,3793800,38.0088
2015-02-26,40.15,41.205,40.03,40.97,4623600,37.6914
2015-02-25,40.515,40.58,39.985,40.195,4493600,36.9785
2015-02-24,40.58,41.12,40.15,40.81,4593200,37.5443
2015-02-23,41.00,41.47,40.085,40.45,4423600,37.2131
2015-02-20,39.93,40.905,39.82,40.455,6076600,37.2177
2015-02-19,39.945,40.395,39.31,40.18,4888700,36.9647
2015-02-18,38.85,40.19,38.75,40.045,7636200,36.8405
2015-02-17,38.05,38.875,37.605,38.50,4686300,35.4191
2015-02-16,38.36,38.985,38.28,38.62,4062500,35.5295
2015-02-13,37.29,38.76,37.185,38.40,8405200,35.3271
2015-02-12,35.80,37.28,35.275,36.905,6651900,33.9517
2015-02-11,36.64,36.84,36.14,36.31,3332200,33.4044
2015-02-10,36.42,37.16,36.045,36.55,4430800,33.6252
2015-02-09,36.69,36.845,35.985,36.435,4754100,33.5194
2015-02-06,36.895,37.61,36.70,37.22,4935000,34.2415
2015-02-05,36.57,36.935,36.08,36.82,4774300,33.8735
2015-02-04,37.665,37.80,36.815,37.16,6664700,34.1863
2015-02-03,36.39,37.675,36.125,37.655,7231700,34.6417
2015-02-02,35.73,36.00,35.165,36.00,6048900,33.1192
2015-01-30,36.59,36.705,35.525,35.835,4736500,32.9674
2015-01-29,35.945,36.61,35.685,36.26,5598700,33.3584
2015-01-28,37.555,37.65,35.895,36.20,9542100,33.3032
2015-01-27,38.045,38.085,36.575,37.225,7465200,34.2461
2015-01-26,37.56,38.29,37.29,38.10,5469800,35.0511
2015-01-23,38.505,39.08,37.45,37.81,9886900,34.7843
2015-01-22,36.85,38.495,36.595,38.075,9836200,35.0281
2015-01-21,36.465,36.91,35.725,36.71,7868100,33.7723
2015-01-20,35.10,36.59,35.03,36.35,9307100,33.4412
2015-01-19,34.325,35.485,34.105,34.865,5837500,32.075
2015-01-16,33.84,34.265,33.42,34.11,6012800,31.3804
2015-01-15,33.795,34.40,32.45,33.985,7501600,31.2654
2015-01-14,33.39,34.365,33.135,33.485,6761700,30.8054
2015-01-13,33.245,34.29,33.11,33.865,5248000,31.155
2015-01-12,33.62,33.94,32.865,33.445,5461500,30.7686
2015-01-09,33.775,34.345,33.01,33.40,7236600,30.7272
2015-01-08,33.39,34.13,32.86,33.78,7170000,31.0768
2015-01-07,33.42,33.655,32.61,32.825,5364000,30.1982
2015-01-06,33.90,34.055,33.16,33.18,4843900,30.5248
2015-01-05,35.205,35.745,33.59,33.78,6576200,31.0768
2015-01-02,35.34,36.035,34.80,35.36,2842700,32.5304
2015-01-01,34.99,34.99,34.99,34.99,000,32.19
2014-12-31,35.09,35.215,34.88,34.99,544900,32.19
2014-12-30,35.04,35.38,34.815,34.815,2070000,32.029
2014-12-29,35.80,35.80,34.33,35.26,3468000,32.4384
2014-12-26,35.455,35.455,35.455,35.455,000,32.6178
2014-12-25,35.455,35.455,35.455,35.455,000,32.6178
2014-12-24,35.64,35.65,35.32,35.455,480100,32.6178
2014-12-23,34.99,35.59,34.73,35.475,2817900,32.6362
2014-12-22,34.675,35.075,34.525,34.805,3197400,32.0198
2014-12-19,35.75,35.80,34.155,34.46,9513100,31.7024
2014-12-18,34.55,35.56,34.52,35.22,7033700,32.4016
2014-12-17,33.55,34.175,33.05,33.885,7357900,31.1734
2014-12-16,34.53,34.645,31.85,34.185,14617500,31.4494
2014-12-15,35.21,35.965,34.17,34.365,6939600,31.615
2014-12-12,36.24,36.47,35.31,35.35,5697800,32.5212
2014-12-11,36.485,36.98,36.18,36.515,4831800,33.593
2014-12-10,37.40,37.47,36.52,36.79,4623700,33.8459
2014-12-09,38.255,38.30,36.925,37.23,7568100,34.2507
2014-12-08,38.985,39.14,38.64,38.645,3648700,35.5525
2014-12-05,38.61,39.37,38.385,39.28,6025300,36.1367
2014-12-04,39.105,39.45,37.66,38.015,6881900,34.9729
2014-12-03,38.925,39.48,38.92,39.115,3083100,35.9849
2014-12-02,39.40,39.70,38.76,39.005,4812200,35.8837
2014-12-01,39.455,39.65,38.63,39.195,5370700,36.0585
2014-11-28,39.705,39.91,39.38,39.89,2900300,36.6979
2014-11-27,39.445,39.865,39.29,39.68,2509800,36.5047
2014-11-26,39.675,39.88,38.975,39.305,3273900,36.1597
2014-11-25,38.96,40.235,38.96,39.495,6791600,36.3345
2014-11-24,38.33,39.545,38.30,38.80,6999900,35.6951
2014-11-21,36.585,38.16,36.45,38.005,9338200,34.9637
2014-11-20,36.995,36.995,35.84,36.445,5011800,33.5286
2014-11-19,37.145,37.57,36.81,36.99,2972500,34.0299
2014-11-18,36.64,37.26,36.44,36.98,4193200,34.0207
2014-11-17,35.53,36.745,35.35,36.41,4420900,33.4964
2014-11-14,35.73,36.05,35.40,35.895,3641200,33.0226
2014-11-13,35.435,35.99,34.855,35.53,5449500,32.6868
2014-11-12,36.165,36.315,34.99,35.175,6461300,32.3602
2014-11-11,36.07,36.84,36.005,36.32,4259100,33.4136
2014-11-10,36.09,36.335,35.665,36.115,4239700,33.225
2014-11-07,37.01,37.02,35.59,36.18,7536200,33.2848
2014-11-06,37.25,38.335,36.11,37.07,9954000,34.1035
2014-11-05,37.99,38.34,37.175,38.005,4723000,34.9637
2014-11-04,38.475,38.995,37.255,37.655,5394100,34.6417
2014-11-03,38.46,38.945,38.25,38.505,4008500,35.4237
2014-10-31,38.05,38.755,37.345,38.415,6446200,35.3409
